1	3141853	3141854	3.85698
1	3209883	3209884	5.04056
1	3258724	3258725	3.41694
1	3355284	3355285	9.55527
1	3394868	3394869	5.04056
1	3440007	3440008	6.60911
1	3444345	3444346	2.03267
1	3575314	3575315	4.55292
1	3592606	3592607	3.20392
1	3596888	3596889	2.99604
1	3699723	3699724	7.73931
1	3728868	3728869	8.32888
1	3744700	3744701	5.80537
1	3751796	3751797	5.54594
1	3812285	3812286	2.03267
1	3812488	3812489	3.85698
1	3857285	3857286	15.0452
1	4060200	4060201	3.63445
1	4096014	4096015	810.192
1	4158851	4158852	3.20392
1	4175204	4175205	1.51867
1	4213682	4213683	10.1915
1	4521451	4521452	7.45072
1	4584716	4584717	2.40244
1	4646087	4646088	8.32888
1	4727669	4727670	26.1687
1	4749695	4749696	7.16607
1	4778274	4778275	8.93426
1	4778620	4778621	2.21489
1	4779161	4779162	3.20392
1	4779527	4779528	8.62956
1	4780110	4780111	3.20392
1	4799082	4799083	3.20392
1	4800111	4800112	12.1876
1	4857141	4857142	1.51867
1	4858002	4858003	3.63445
1	4873776	4873777	3.41694
1	4925711	4925712	5.54594
1	4947445	4947446	9.24276
1	4951215	4951216	11.8458
1	4954371	4954372	12.5329
1	5005727	5005728	712.104
1	5006310	5006311	836.217
1	5128883	5128884	3.20392
1	5129087	5129088	2.59509
1	5218478	5218479	8.03206
1	5236110	5236111	11.1731
1	5370342	5370343	5.2911
1	5387679	5387680	1.85592
1	5396217	5396218	8.03206
1	5399425	5399426	3.20392
1	5477201	5477202	8.03206
1	5480970	5480971	2.79295
1	5632505	5632506	11.5077
1	5643701	5643702	3.63445
1	5885586	5885587	23.949
1	5886471	5886472	3.20392
1	5954424	5954425	3.20392
1	5954685	5954686	3.41694
1	5982319	5982320	8.93426
1	5982950	5982951	5.80537
1	5989215	5989216	17.7179
1	6008787	6008788	2.99604
1	6200617	6200618	11.8458
1	6275284	6275285	14.3107
1	6275576	6275577	1.35815
1	6275787	6275788	1.85592
1	6276010	6276011	5.54594
1	6283297	6283298	3.63445
1	6579928	6579929	7.73931
1	6581528	6581529	2.99604
1	6581924	6581925	7.16607
1	6582444	6582445	17.7179
1	6710656	6710657	8.62956
1	6748068	6748069	3.20392
1	6756374	6756375	1.68461
1	6761500	6761501	6.06904
1	6843820	6843821	1.51867
1	6883919	6883920	3.63445
1	6930017	6930018	1.85592
1	6937419	6937420	3.41694
1	7023200	7023201	10.8423
1	7023470	7023471	10.1915
1	7054548	7054549	2.59509
1	7054771	7054772	5.2911
1	7150085	7150086	13.5895
1	7211037	7211038	1.51867
1	7212991	7212992	1.51867
1	7213093	7213094	1.51867
1	7229174	7229175	13.5895
1	7254649	7254650	1.68461
1	7307298	7307299	15.7929
1	7366224	7366225	8.93426
1	7514924	7514925	4.08422
1	7569486	7569487	12.5329
1	7577790	7577791	2.21489
1	7637262	7637263	8.62956
1	7642953	7642954	3.94152
1	7647375	7647376	1.93878
1	7647520	7647521	2.30476
1	7665310	7665311	3.20392
1	7701936	7701937	19.3142
1	7722463	7722464	1.85592
1	7725412	7725413	12.8816
1	7727025	7727026	5.2911
1	7727279	7727280	1.85592
1	7728359	7728360	4.55292
1	7729947	7729948	8.62956
1	7737950	7737951	11.5077
1	7742641	7742642	4.31624
1	7743172	7743173	1.35815
1	7743526	7743527	16.1715
1	7762029	7762030	18976
1	7762665	7762666	7689.6
1	7763072	7763073	2371.05
1	7763692	7763693	1600.84
1	7764218	7764219	3619.43
1	8073194	8073195	1.68461
1	8073635	8073636	8.62956
1	8083740	8083741	12.5329
1	8085887	8085888	13.5895
1	8261280	8261281	1.68461
1	8329225	8329226	3.85698
1	8403612	8403613	18.9104
1	8430365	8430366	13.9484
1	8434637	8434638	18.9104
1	8479709	8479710	6.8855
1	8524546	8524547	4.55292
1	8531656	8531657	4.31624
1	8532577	8532578	1.51867
1	8605958	8605959	6.8855
1	8870801	8870802	3.63445
1	8940070	8940071	8.54528
1	8956589	8956590	4.79457
1	9074493	9074494	5.80537
1	9160642	9160643	8.62956
1	9330031	9330032	6.33677
1	9397960	9397961	2.59509
1	9439411	9439412	1.51867
1	9520334	9520335	476.42
1	9533801	9533802	6.8855
1	9591379	9591380	26.6209
1	9621428	9621429	2.59509
1	9621681	9621682	1.85592
1	9621807	9621808	1.35815
1	9622165	9622166	3.41694
1	9623565	9623566	4.08422
1	9639756	9639757	10.1915
1	9913341	9913342	12.5329
1	9972861	9972862	13.5895
1	9999654	9999655	4.31624
1	10033980	10033981	4.79457
1	10132297	10132298	7.73931
1	10275069	10275070	3.85698
1	10310213	10310214	4.79457
1	10413653	10413654	1.68461
1	10500920	10500921	1.68461
1	10501128	10501129	2.21489
1	10504396	10504397	11.1731
1	10539609	10539610	1.51867
1	10539972	10539973	1.35815
1	10545209	10545210	3.85698
1	10613384	10613385	9.87156
1	10613908	10613909	3.20392
1	10614792	10614793	32.7353
1	10619937	10619938	1.68461
1	10621201	10621202	8.93426
1	10804694	10804695	4.79457
1	10808196	10808197	8.62956
1	10836301	10836302	1.85592
1	11039703	11039704	9.24276
1	11316491	11316492	4.08422
1	11356389	11356390	13.2339
1	11382399	11382400	3.20392
1	11383878	11383879	6.06904
1	11391305	11391306	1.85592
1	11392171	11392172	1.35815
1	11685617	11685618	3.20392
1	11686235	11686236	9.24276
1	11687241	11687242	3.41694
1	11689424	11689425	3.20392
1	11818022	11818023	4.55292
1	12028694	12028695	6.06904
1	12248282	12248283	13.9484
1	12348599	12348600	1.51867
1	12363167	12363168	1364.31
1	12371802	12371803	5.54594
1	12390698	12390699	3.85698
1	12408057	12408058	11.8458
1	12583878	12583879	13.5895
1	12600212	12600213	3.85698
1	12600490	12600491	3.85698
1	12723786	12723787	9.24276
1	12782105	12782106	3.41694
1	12873910	12873911	5.04056
1	13032848	13032849	1.68461
1	13323812	13323813	19.7209
1	13325148	13325149	4.31624
1	13325475	13325476	6.8855
1	13374103	13374104	2.40244
1	13496956	13496957	2.59509
1	13666013	13666014	2.79295
1	13666160	13666161	1.51867
1	13804877	13804878	10.8423
1	13864889	13864890	1.35815
1	14010606	14010607	5.54594
1	14137794	14137795	2059.82
1	14138346	14138347	854.503
1	14138720	14138721	360.748
1	14139017	14139018	32.8867
1	14139482	14139483	17.2818
1	14139809	14139810	1352.8
1	14140264	14140265	927.177
1	14248263	14248264	2.03267
1	14248593	14248594	4.08422
1	14285240	14285241	12.8816
1	14285899	14285900	26.1687
1	14357444	14357445	3.85698
1	14446983	14446984	6.60911
1	14499327	14499328	4.55292
1	14568629	14568630	15.0452
1	14592142	14592143	6.60911
1	14628067	14628068	8.03206
1	14694599	14694600	3.20392
1	14701301	14701302	2.99604
1	14709708	14709709	1.85592
1	14798565	14798566	4.55292
1	15059116	15059117	10.5151
1	15312099	15312100	6.33677
1	15332982	15332983	4.79457
1	15336945	15336946	2.59509
1	15360700	15360701	7.16607
1	15523552	15523553	2.88826
1	15540357	15540358	2.99604
1	15608508	15608509	27.5331
1	15775235	15775236	3.85698
1	16038332	16038333	7.45072
1	16043305	16043306	1.85592
1	16043669	16043670	2.79295
1	16046454	16046455	9.55527
1	16163366	16163367	1.35815
1	16163655	16163656	1.51867
1	16202368	16202369	12.1876
1	16252392	16252393	4.31624
1	16252583	16252584	5.80537
1	16254665	16254666	4.50521
1	16254943	16254944	1.57417
1	16255161	16255162	6.23794
1	16257915	16257916	11.8903
1	16269634	16269635	67.175
1	16288184	16288185	2.03267
1	16354234	16354235	6.8855
1	16478831	16478832	40.8293
1	16480080	16480081	3.20392
1	16574881	16574882	2.03267
1	16575870	16575871	1.35815
1	16576142	16576143	2.85311
1	16576609	16576610	1.68155
1	16584386	16584387	2.40244
1	16689032	16689033	1.51867
1	16696011	16696012	629.729
1	16698173	16698174	4.31624
1	16772088	16772089	56.945
1	16772746	16772747	210.174
1	16786563	16786564	10.1915
1	16793949	16793950	2.40244
1	16812157	16812158	22.2233
1	16815830	16815831	1.35815
1	16827877	16827878	28.4559
1	16829123	16829124	2.03267
1	16848437	16848438	109.573
1	16849268	16849269	268.758
1	16853535	16853536	413.745
1	16854274	16854275	117.002
1	16862645	16862646	2.21489
1	16864461	16864462	180.546
1	16866581	16866582	14.9916
1	16866884	16866885	133.342
1	16867135	16867136	35.6213
1	16878841	16878842	1.79402
1	16879834	16879835	32.6145
1	16880144	16880145	30.3651
1	16880543	16880544	76.1554
1	16884097	16884098	410.017
1	16890749	16890750	7.73931
1	16891218	16891219	10.8423
1	16891720	16891721	19.3142
1	16895339	16895340	48.9446
1	16896998	16896999	21.799
1	16898733	16898734	6.8855
1	16901392	16901393	2.03267
1	16901676	16901677	3.41694
1	16902595	16902596	21.799
1	16902848	16902849	5.54594
1	16911303	16911304	1725.24
1	16912247	16912248	137.07
1	16913398	16913399	550.109
1	16914064	16914065	309.754
1	16922829	16922830	4.08422
1	16923407	16923408	201.514
1	16943048	16943049	374.708
1	16945301	16945302	43.9549
1	16945612	16945613	95.0779
1	16947434	16947435	978.838
1	16949388	16949389	515.563
1	16961682	16961683	1.51867
1	16963213	16963214	1.35815
1	16964240	16964241	1.35815
1	16994888	16994889	792.965
1	17062135	17062136	11.5077
1	17151026	17151027	5.80537
1	17151604	17151605	5.04056
1	17330567	17330568	3.63445
1	17337046	17337047	2.59509
1	17346399	17346400	46.7328
1	17349229	17349230	16.9383
1	17474226	17474227	5.2911
1	17474549	17474550	1.35815
1	17491838	17491839	8.93426
1	17492097	17492098	9.87156
1	17492384	17492385	17.3265
1	17653575	17653576	15.0452
1	17660071	17660072	2.21489
1	17707477	17707478	3.41694
1	17756026	17756027	5.80537
1	17775390	17775391	2.59509
1	17776008	17776009	1.68461
1	17776354	17776355	5.80537
1	17777100	17777101	3.63445
1	17783991	17783992	4.31624
1	17829783	17829784	1.35815
1	17978189	17978190	8.03206
1	17986148	17986149	7.16607
1	17986642	17986643	5.2911
1	18002960	18002961	10.1915
1	18280886	18280887	4.55292
1	18550061	18550062	8.93426
1	18551854	18551855	6.60911
1	18677942	18677943	3827.33
1	18678372	18678373	1408.52
1	18678653	18678654	2258.03
1	18678850	18678851	2159.46
1	18684144	18684145	168.059
1	18684773	18684774	1699.77
1	18686179	18686180	171.454
1	18686562	18686563	207.59
1	18688049	18688050	470.409
1	18689336	18689337	464.237
1	18749210	18749211	23.949
1	18753245	18753246	7.16607
1	18780430	18780431	8.62956
1	18843095	18843096	6.06904
1	18997360	18997361	868.392
1	18997645	18997646	302.656
1	19071123	19071124	6.06904
1	19084969	19084970	7.45072
1	19135761	19135762	7.73931
1	19192483	19192484	2.40244
1	19192749	19192750	1.35815
1	19192977	19192978	6.8855
1	19325368	19325369	1.35815
1	19405345	19405346	16.9383
1	19456891	19456892	1.51867
1	19578437	19578438	2.21489
1	19602045	19602046	4.79457
1	19602238	19602239	2.99604
1	19602627	19602628	2.59509
1	19830387	19830388	20.9591
1	19831959	19831960	4.08422
1	19874639	19874640	8.93426
1	19955911	19955912	1.85592
1	20033238	20033239	4.08422
1	20035079	20035080	7.16607
1	20320589	20320590	2.79295
1	20440103	20440104	389.026
1	20440629	20440630	1794.65
1	20440953	20440954	295.196
1	20441505	20441506	1017.14
1	20442088	20442089	1196.92
1	20442956	20442957	1631.74
1	20443546	20443547	955.798
1	20446105	20446106	81.3711
1	20595088	20595089	6.8855
1	20603763	20603764	9.87156
1	20604471	20604472	3.20392
1	20604886	20604887	7.16607
1	20609133	20609134	3.63445
1	20628245	20628246	2.79295
1	20662730	20662731	34.7019
1	20662854	20662855	36.2022
1	20694864	20694865	2.03267
1	20695073	20695074	2.59509
1	20695243	20695244	1.68461
1	20882459	20882460	12.8816
1	21081320	21081321	6.60911
1	21158866	21158867	20.9591
1	21203790	21203791	7.73931
1	21206592	21206593	2.21489
1	21218373	21218374	1.35815
1	21224393	21224394	7.73931
1	21247294	21247295	3.85698
1	21419117	21419118	5.54594
1	21661425	21661426	2.40244
1	21696322	21696323	5.04056
1	21696667	21696668	10.5151
1	21705670	21705671	2.03267
1	21903257	21903258	10.5151
1	22091173	22091174	6.33677
1	22119846	22119847	10.1915
1	22148976	22148977	2.21489
1	22162120	22162121	11.5077
1	22255348	22255349	2.99604
1	22321753	22321754	73.4413
1	22549868	22549869	31.7667
1	22596196	22596197	13.9484
1	22604641	22604642	6.33677
1	22611154	22611155	7.16607
1	22613525	22613526	5.80537
1	22613777	22613778	3.63445
1	22616195	22616196	5.54594
1	22616602	22616603	22.2233
1	22617189	22617190	2.79295
1	22617416	22617417	10.8423
1	22731788	22731789	6.33677
1	22755925	22755926	6.06904
1	22964264	22964265	9.55527
1	22973769	22973770	10.8423
1	23030160	23030161	43.4798
1	23095725	23095726	1.35815
1	23117543	23117544	4.31624
1	23120731	23120732	23.0804
1	23261931	23261932	4.08422
1	23323804	23323805	5.04056
1	23443606	23443607	4.31624
1	23446832	23446833	4.55292
1	23604387	23604388	8.75019
1	23605061	23605062	1.74606
1	23605477	23605478	3.41694
1	23760459	23760460	23.5133
1	23764454	23764455	6.33677
1	23764847	23764848	6.60911
1	23782640	23782641	8.93426
1	23911364	23911365	2.79295
1	24312122	24312123	9.87156
1	24400838	24400839	4.31624
1	24426385	24426386	4.55292
1	24426685	24426686	8.93426
1	24554141	24554142	3.63445
1	24634278	24634279	4.08422
1	24770844	24770845	15.4175
1	24805839	24805840	16.1715
1	24838800	24838801	6.8855
1	24839097	24839098	13.2339
1	24864874	24864875	1.68461
1	24865006	24865007	6.33677
1	24889766	24889767	6.33677
1	24893443	24893444	9.24276
1	24894024	24894025	3.85698
1	24924073	24924074	8.32888
1	24924210	24924211	10.5151
1	24951307	24951308	3.20392
1	24953805	24953806	2.79295
1	24957105	24957106	3.63445
1	25004857	25004858	11.8458
1	25040014	25040015	6.06904
1	25092684	25092685	3.41694
1	25119053	25119054	4.79457
1	25130108	25130109	4.08422
1	25132146	25132147	5.80537
1	25549218	25549219	2.79295
1	25581355	25581356	2.79295
1	25581629	25581630	2.99604
1	25633087	25633088	23.949
1	25647532	25647533	6.33677
1	25696234	25696235	5.04056
1	25696480	25696481	2.79295
1	25940006	25940007	1.51867
1	25940270	25940271	2.99604
1	25948971	25948972	7.16607
1	25973687	25973688	4.55292
1	26057208	26057209	17.3265
1	26076745	26076746	3.41694
1	26159880	26159881	3.20392
1	26160879	26160880	9.24276
1	26309314	26309315	7.45072
1	26611591	26611592	20.5434
1	26639625	26639626	8.32888
1	26652608	26652609	16.5533
1	26652878	26652879	8.03206
1	26658895	26658896	5.04056
1	26688843	26688844	20.1306
1	26689406	26689407	4.79457
1	26859331	26859332	4.31624
1	26992742	26992743	5.80537
1	26993950	26993951	3.85698
1	27046580	27046581	2.40244
1	27046741	27046742	2.40244
1	27054689	27054690	6.33677
1	27110508	27110509	2.59509
1	27184393	27184394	8.32888
1	27199327	27199328	3.85698
1	27301431	27301432	5.54594
1	27347416	27347417	2.40244
1	27348177	27348178	4.55292
1	27351151	27351152	20.1306
1	27394853	27394854	10.1915
1	27398634	27398635	5.04056
1	27434017	27434018	7.16607
1	27436598	27436599	7.77998
1	27437091	27437092	7.77567
1	27437527	27437528	10.369
1	27438091	27438092	12.3137
1	27438726	27438727	7.87103
1	27439913	27439914	13.6794
1	27452310	27452311	2.98799
1	27454321	27454322	6.06192
1	27455329	27455330	1.35815
1	27455640	27455641	9.34983
1	27456688	27456689	1.67426
1	27457067	27457068	10.7943
1	27463052	27463053	1.68461
1	27581194	27581195	7.45072
1	27601213	27601214	2.79295
1	27617954	27617955	2.59509
1	27622152	27622153	5.04056
1	27622394	27622395	6.8855
1	27624632	27624633	7.16607
1	27633704	27633705	1.51867
1	27633972	27633973	1.68461
1	27634230	27634231	6.33677
1	27692181	27692182	3.20392
1	27732086	27732087	2.40244
1	27754869	27754870	2.59509
1	27777049	27777050	14.3107
1	27921127	27921128	8.62956
1	27936612	27936613	2.40244
1	27937500	27937501	1.35815
1	27937976	27937977	3.63445
1	28015922	28015923	17.2397
1	28016799	28016800	6.29493
1	28017349	28017350	1.32478
1	28017483	28017484	1.61745
1	28017682	28017683	4.16486
1	28018042	28018043	3.33776
1	28018961	28018962	8.74139
1	28021654	28021655	2.59509
1	28021978	28021979	4.55292
1	28046790	28046791	2.59509
1	28046888	28046889	1.68461
1	28050495	28050496	2.40244
1	28051844	28051845	2.59509
1	28117976	28117977	149.461
1	28346059	28346060	5.80537
1	28382111	28382112	1154.21
1	28415068	28415069	1489.52
1	28488282	28488283	4.08422
1	28502062	28502063	5.04056
1	28503208	28503209	5.04056
1	28503387	28503388	6.06904
1	28522364	28522365	2.59509
1	28522691	28522692	1.51867
1	28523930	28523931	2.03267
1	28530861	28530862	1858.68
1	28573031	28573032	4.55292
1	28587088	28587089	3.85698
1	28618180	28618181	3.63445
1	28626426	28626427	12.8816
1	28632195	28632196	1.68461
1	28632408	28632409	3.20392
1	28632649	28632650	4.31624
1	28633391	28633392	7.45072
1	28714579	28714580	1.35815
1	28714766	28714767	1.51867
1	28721567	28721568	4.08941
1	28727756	28727757	4.55292
1	28746512	28746513	5.54594
1	28755638	28755639	2.21489
1	28783564	28783565	1.68461
1	28803955	28803956	7.45072
1	28804134	28804135	2.99604
1	28953939	28953940	5.2911
1	28974489	28974490	11.1731
1	28975113	28975114	13.9484
1	29010266	29010267	4.55292
1	29072369	29072370	5.04056
1	29126470	29126471	4.08422
1	29155026	29155027	16.9383
1	29173726	29173727	1.35815
1	29174951	29174952	1.35815
1	29174989	29174990	1.68461
1	29191798	29191799	16.5533
1	29204027	29204028	4.79457
1	29204276	29204277	8.32888
1	29271095	29271096	4.55292
1	29271235	29271236	3.85698
1	29353444	29353445	4.55292
1	29532772	29532773	28.4559
1	29536326	29536327	11.8458
1	29555667	29555668	14.3107
1	29559690	29559691	20.9591
1	29560108	29560109	5.80537
1	29603842	29603843	12.5329
1	29604184	29604185	3.63445
1	29604322	29604323	5.80537
1	29739576	29739577	18.1124
1	29824120	29824121	6.33677
1	29826560	29826561	10.8423
1	29829834	29829835	8.03206
1	29830106	29830107	11.5077
1	29842486	29842487	5.2911
1	29842698	29842699	8.03206
1	29848497	29848498	4.55292
1	29851582	29851583	7.16607
1	29876474	29876475	6.8855
1	29884973	29884974	3.20392
1	29915767	29915768	1.51867
1	29932164	29932165	4.55292
1	29935950	29935951	1.51867
1	29936067	29936068	1.35815
1	30006463	30006464	8.62956
1	30024096	30024097	8.03206
1	30225746	30225747	6.60911
1	30237872	30237873	9.24276
1	30238045	30238046	10.5151
1	30238271	30238272	11.8458
1	30239109	30239110	4.79457
1	30239586	30239587	15.0452
1	30256364	30256365	13.9484
1	30257735	30257736	42.413
1	30288316	30288317	5.80537
1	30300024	30300025	7.45072
1	30343892	30343893	1.68461
1	30344828	30344829	11.8458
1	30346911	30346912	18.2755
1	30349657	30349658	3.85698
1	30426536	30426537	4.31624
1	30427077	30427078	11.1731
1	30458709	30458710	6.8855
1	30459445	30459446	1.51867
1	30459528	30459529	2.40244
1	30470027	30470028	3.85698
1	30497093	30497094	2.99604
1	30498044	30498045	15.0452
1	30513617	30513618	2.79295
1	30515499	30515500	4.31624
1	30572502	30572503	5.54594
1	30576085	30576086	27.0756
1	30576398	30576399	11.8458
1	30647397	30647398	7.73931
1	30736818	30736819	2.99604
1	30762169	30762170	2.03267
1	30859628	30859629	3.85698
1	30862938	30862939	15.4175
1	30863312	30863313	2.79295
1	30889222	30889223	19.3142
1	30960581	30960582	1.35815
1	30975604	30975605	7.45072
1	31063187	31063188	1.35815
1	31213800	31213801	4.08422
1	31281078	31281079	2.03267
1	31281648	31281649	4.31624
1	31303518	31303519	5.04056
1	31304631	31304632	1.35815
1	31304890	31304891	5.80537
1	31377512	31377513	10.5151
1	31383932	31383933	14.6763
1	31408757	31408758	1.85592
1	31411009	31411010	30.1445
1	31414264	31414265	9.30785
1	31417406	31417407	12.8816
1	31462257	31462258	1.51867
1	31566234	31566235	2.03267
1	31566305	31566306	2.59509
1	31597281	31597282	7.73931
1	31648623	31648624	3.85698
1	31693381	31693382	10.5151
1	32023013	32023014	4.79457
1	32024782	32024783	2.79295
1	32139953	32139954	2.79295
1	32182043	32182044	4.79457
1	32278275	32278276	4.55292
1	32333044	32333045	5.04056
1	32334656	32334657	2.21489
1	32334890	32334891	2.40244
1	32363417	32363418	39.7849
1	32364246	32364247	14.3107
1	32366474	32366475	22.6504
1	32374729	32374730	9.55527
1	32415933	32415934	3.20392
1	32428118	32428119	1.68461
1	32428313	32428314	1.35815
1	32428542	32428543	1.35815
1	32428937	32428938	6.33677
1	32429818	32429819	6.33677
1	32512149	32512150	28.4559
1	32523182	32523183	11.1731
1	32538118	32538119	12.8816
1	32538535	32538536	1.35815
1	32602403	32602404	2.99604
1	32602618	32602619	4.55292
1	32615598	32615599	7.45072
1	32651725	32651726	3.20392
1	32751466	32751467	5.2911
1	32764920	32764921	4.55292
1	32765155	32765156	4.79457
1	32787703	32787704	5.2911
1	32788204	32788205	5.04056
1	32791283	32791284	1.35815
1	32791621	32791622	4.08422
1	32956735	32956736	5.04056
1	33033047	33033048	1.68461
1	33110926	33110927	3.85698
1	33152542	33152543	5.54594
1	33256729	33256730	6.33677
1	33284367	33284368	15.0452
1	33499075	33499076	3008.17
1	33499470	33499471	4662.12
1	33500177	33500178	1142.99
1	33500402	33500403	1920.56
1	33501516	33501517	1345.44
1	33501700	33501701	1306.25
1	33501830	33501831	1220.83
1	33504525	33504526	475.672
1	33505552	33505553	3223.78
1	33505875	33505876	4162.99
1	33511623	33511624	4459.17
1	33512089	33512090	1192.43
1	33512512	33512513	515.575
1	33512847	33512848	143.633
1	33513520	33513521	1051.48
1	33514678	33514679	1577.81
1	33515290	33515291	4366.52
1	33516013	33516014	3899.98
1	33522795	33522796	909.24
1	33523521	33523522	5572.5
1	33524726	33524727	245.935
1	33525620	33525621	3009.57
1	33525959	33525960	3080.01
1	33526808	33526809	563.349
1	33527774	33527775	230.034
1	33528277	33528278	318.779
1	33528699	33528700	272.345
1	33529222	33529223	290.095
1	33532290	33532291	3522.93
1	33532836	33532837	5931.32
1	33534076	33534077	6439.68
1	33540099	33540100	2356.5
1	33540689	33540690	2854.77
1	33541023	33541024	226.619
1	33541705	33541706	3729.98
1	33542796	33542797	1023.98
1	33543250	33543251	4402.79
1	33553405	33553406	3133.09
1	33553850	33553851	3124.82
1	33554421	33554422	5481.26
1	33556407	33556408	2398.08
1	33557829	33557830	350.041
1	33559142	33559143	435.101
1	33560537	33560538	3323.44
1	33561058	33561059	957.825
1	33561931	33561932	331.792
1	33562680	33562681	995.777
1	33564492	33564493	49.2265
1	33566002	33566003	436.94
1	33566697	33566698	722.782
1	33567808	33567809	568.397
1	33568138	33568139	811.99
1	33568368	33568369	1286.24
1	33568699	33568700	609.318
1	33569348	33569349	253.139
1	33569841	33569842	1395.32
1	33570214	33570215	646.771
1	33570717	33570718	64.0527
1	33570883	33570884	116.476
1	33571122	33571123	626.74
1	33571772	33571773	460.979
1	33572569	33572570	155.329
1	33573270	33573271	1228.85
1	33573899	33573900	1604.21
1	33578487	33578488	12277.3
1	33579072	33579073	5175.56
1	33580089	33580090	2455.43
1	33580579	33580580	363.266
1	33581452	33581453	1383.19
1	33582111	33582112	257.575
1	33588206	33588207	13255.6
1	33589097	33589098	10962.3
1	33589513	33589514	5702.55
1	33617349	33617350	11.8458
1	33621207	33621208	6.33677
1	33657742	33657743	2.99604
1	33658009	33658010	2.59509
1	33711617	33711618	227.796
1	33762218	33762219	6.8855
1	33762588	33762589	13.5895
1	33768695	33768696	40.3059
1	33770165	33770166	9.55527
1	33789918	33789919	4.55292
1	33802933	33802934	20.9591
1	33822240	33822241	3.41694
1	33823681	33823682	6.8855
1	33896962	33896963	3.41694
1	33897255	33897256	10.8423
1	33977553	33977554	5.04056
1	34019193	34019194	1.35815
1	34019839	34019840	10.0121
1	34021105	34021106	15.4175
1	34033002	34033003	9.55527
1	34056454	34056455	4.79457
1	34115080	34115081	2.59509
1	34116511	34116512	3.41694
1	34139780	34139781	7.45072
1	34166632	34166633	2.40244
1	34369922	34369923	14.494
1	34371347	34371348	104.393
1	34371810	34371811	42.0163
1	34373924	34373925	26.7985
1	34375372	34375373	79.7081
1	34379025	34379026	9.87156
1	34530779	34530780	9.24276
1	34580348	34580349	3.41694
1	34665290	34665291	12.1876
1	34676408	34676409	4.08422
1	34677223	34677224	4.31624
1	34677469	34677470	1.35815
1	34677722	34677723	1.68461
1	34802398	34802399	2.59509
1	34803649	34803650	16.1715
1	34934974	34934975	12.5329
1	34935541	34935542	5.04056
1	34936662	34936663	15.4175
1	34937060	34937061	10.1915
1	34943368	34943369	13.2869
1	34944446	34944447	1.71624
1	34944814	34944815	4.3585
1	35029966	35029967	1.35815
1	35045480	35045481	3.20392
1	35062459	35062460	7.16607
1	35062710	35062711	1.85592
1	35111332	35111333	15.4175
1	35111648	35111649	5.2911
1	35112344	35112345	2.79295
1	35112648	35112649	2.99604
1	35112889	35112890	4.79457
1	35113178	35113179	3.55767
1	35113918	35113919	2.21489
1	35123143	35123144	23.5133
1	35140097	35140098	9.87156
1	35174968	35174969	1.35815
1	35212535	35212536	4.08422
1	35226204	35226205	6.60911
1	35227977	35227978	11.1731
1	35228165	35228166	13.5895
1	35228352	35228353	10.1915
1	35228711	35228712	1.35815
1	35274948	35274949	2.40244
1	35330683	35330684	7.45072
1	35392019	35392020	9.87156
1	35395832	35395833	4.55292
