1	37535953	37539344	4	35176157	35179771
1	37697024	37699582	4	35337067	35338179
1	37710241	37714835	4	35344338	35346212
1	37790484	37792882	4	35360283	35360969
1	37814673	37816775	4	35362185	35363363
1	38981299	38984176	4	24371795	24376970
1	39025353	39035049	4	24379793	24386400
1	39162735	39165727	4	24431489	24440479
1	39211307	39216467	4	24461187	24468929
1	39222279	39226573	4	24471709	24479383
1	39307443	39310557	4	24546646	24548878
1	3362062	3367658	5	3813306	3819768
1	3376592	3377212	5	3832980	3833802
1	3405466	3407642	5	3839686	3843157
1	3414866	3415943	5	3856578	3859228
1	3446940	3450180	5	4117811	4121262
1	3473846	3477048	5	4129195	4134223
1	3489348	3491991	5	4136117	4139260
1	3505759	3510343	5	4144983	4148965
1	3577473	3581859	5	4152905	4155858
1	3591827	3596152	5	4161061	4164865
1	3621211	3625338	5	4175620	4176804
1	3633290	3639159	5	4180163	4185468
1	3711212	3713653	5	4254052	4254939
1	3724684	3728551	5	4255849	4260122
1	3735961	3736782	5	4262642	4263449
1	3779634	3782002	5	4301546	4306024
1	3818050	3818753	5	4578959	4579552
1	3855147	3856033	5	4593291	4594041
1	3878164	3884017	5	4600979	4607413
1	3914804	3916283	5	4626474	4628310
1	3938234	3939192	5	4653226	4658040
1	4003659	4004887	5	4660662	4662565
1	4066347	4067319	5	4665325	4667853
1	4068636	4070331	5	4669135	4672258
1	4073916	4076438	5	4681468	4684497
1	4091073	4094814	5	4710637	4715385
1	4099317	4099593	5	4722809	4723431
1	4110402	4112126	5	4735060	4737046
1	4123420	4126215	5	4786594	4789646
1	4153077	4154674	5	4799225	4800863
1	4179207	4181412	5	4813366	4815407
1	4208556	4213302	5	4831845	4835649
1	4215038	4217099	5	4837556	4839806
1	4253845	4259581	5	4877623	4883589
1	4418239	4419153	5	4885421	4887144
1	4423907	4426863	5	4887344	4890246
1	4497719	4504377	5	4965425	4971029
1	4509219	4512681	5	4971602	4976514
1	4514356	4520545	5	4976749	4981819
1	4572446	4573421	5	4998309	4999626
1	4646434	4647956	5	5113979	5115430
1	4673407	4684765	5	5248548	5250036
1	4739271	4744472	5	5293558	5297417
1	4820155	4823129	5	5337160	5341113
1	4826590	4828733	5	5365122	5366701
1	4872158	4873594	5	5472720	5474678
1	4879909	4885840	5	5784144	5789558
1	4905609	4909339	5	5814320	5815467
1	4949133	4951123	5	5846703	5848186
1	4971466	4973555	5	5870175	5873986
1	4982182	4985143	5	5914193	5916931
1	5002454	5004321	5	5954551	5956291
1	5016279	5018651	5	5964855	5966356
1	5085833	5086504	5	6085887	6087017
1	5131629	5132915	5	6165002	6166269
1	5149335	5150341	5	6206615	6208830
1	5213979	5216701	5	6255334	6257922
1	5236643	5243998	5	6267638	6268798
1	5329075	5335518	5	6273311	6282541
1	5352505	5353607	5	6292207	6293478
1	5373630	5374681	5	6333107	6333718
1	5424059	5424581	5	6380423	6380983
1	5478545	5479749	5	6393899	6396069
1	5540631	5541520	5	6405755	6406491
1	5560202	5568844	5	6446886	6458100
1	5579959	5585078	5	6468141	6476455
1	5639835	5641475	5	6514746	6517280
1	5645689	5646994	5	6529795	6537307
1	5663306	5665832	5	6539979	6540536
1	5770062	5772270	5	6649558	6651815
1	5774293	5778466	5	6657481	6661493
1	5809589	5811389	5	6701053	6702933
1	5968819	5972489	5	6721224	6727270
1	40842288	40848191	5	17530348	17534432
1	40868709	40871884	5	17644847	17649658
1	40930756	40932359	5	17714478	17715988
1	40973410	40974780	5	17799742	17803977
1	41002584	41003731	5	17821376	17827429
1	41079487	41080890	5	17885559	17888744
1	41085902	41088168	5	17914214	17917811
1	41095911	41100367	5	17922839	17930228
1	41100496	41105054	5	17942072	17945667
1	41117216	41122215	5	17965061	17970698
1	41193350	41198903	5	17995247	18001004
1	41203849	41208693	5	18002686	18007276
1	41214311	41216976	5	18012302	18014219
1	41242467	41243777	5	18016742	18020353
1	41300203	41302983	5	18032481	18035180
1	41305718	41314346	5	18075301	18081280
1	41525702	41526401	5	18106229	18110985
1	41573942	41578783	5	18148238	18157670
1	41712445	41714110	5	18234846	18236501
1	41818382	41819282	5	18406499	18407456
1	41882560	41886264	5	18466963	18470494
1	41896510	41898331	5	18487329	18489221
1	41904236	41907449	5	18503044	18505884
1	41925865	41932899	5	18586998	18595443
1	41972004	41973019	5	18629300	18630170
1	42037177	42039335	5	18693898	18695408
1	42177832	42183727	5	18778899	18786819
1	42190489	42193879	5	18796477	18801851
1	42229585	42232625	5	18868481	18872164
1	42275543	42280544	5	317219	320666
1	42417731	42418739	5	326134	328142
1	42484125	42487406	5	354148	356618
1	42541334	42544499	5	362367	365961
1	42646061	42653875	5	411095	419522
1	42819033	42821123	5	437043	443269
1	42845781	42848071	5	446567	448695
1	42848360	42852984	5	453992	458256
1	42855657	42857462	5	486058	488356
1	42858783	42860399	5	492384	494192
1	42876576	42882963	5	516952	522941
1	42884953	42886230	5	538304	539630
1	42917737	42918706	5	548370	548715
1	42967465	42970167	5	568790	572502
1	42981239	42984988	5	577182	580396
1	42981649	42983962	5	577621	578943
1	43044201	43046303	5	600341	603186
1	43047164	43047855	5	605868	606764
1	43063740	43065432	5	640321	643316
1	43072763	43076466	5	739658	742961
1	43136240	43137717	5	873167	875943
1	43154137	43158085	5	1004569	1008694
1	11211855	11221413	5	16830126	16840001
1	11231975	11234809	5	16850695	16853504
1	11245253	11246737	5	16859727	16860956
1	11249654	11251227	5	16861470	16862900
1	11366633	11367460	5	16908985	16910051
1	11494771	11496222	5	16977838	16982184
1	11625271	11637356	5	17051414	17062718
1	11686442	11687191	5	17175702	17176974
1	11715268	11717784	5	17237008	17240099
1	11783910	11784899	5	17246987	17248234
1	11897584	11902407	5	17336740	17343631
1	11906864	11910915	5	17343645	17347620
1	11958911	11964676	5	17446137	17453102
1	11974217	11981782	5	17506743	17510595
1	6989015	6993608	5	7378697	7381005
1	7125406	7128890	5	7762104	7768271
1	7186356	7186820	5	7775450	7780892
1	7216513	7225127	5	7802746	7810387
1	7249771	7253688	5	7950915	7954374
1	7297781	7298619	5	8000718	8002989
1	7340717	7345302	5	8034111	8039392
1	7370362	7381112	5	8368767	8370280
1	7400509	7404310	5	8378906	8382300
1	7403181	7404029	5	8381285	8382122
1	7437869	7438888	5	8450507	8451797
1	7473271	7476621	5	8584562	8589468
1	7588191	7589529	5	8846666	8848604
1	7673033	7676401	5	9217013	9222943
1	2971130	2977009	5	3652664	3663545
1	2982542	2986094	5	3670229	3673750
1	2986329	2989246	5	3674074	3678244
1	3003860	3005728	5	3679907	3681238
1	3060978	3066135	5	3690011	3697450
1	3079533	3084696	5	3697765	3702359
1	3097415	3098160	5	3715778	3716891
1	3100294	3105226	5	3718329	3725414
1	3108117	3113940	5	3730639	3735239
1	3129106	3130722	5	3756476	3759787
1	35709694	35713436	5	22756240	22758478
1	35756464	35758551	5	22770094	22774082
1	35784466	35793928	5	22834991	22842010
1	35813149	35817684	5	22860163	22865056
1	35827222	35828772	5	22874242	22875817
1	35832991	35836375	5	22878707	22881780
1	35840539	35841246	5	22903115	22903786
1	35925492	35929372	5	22910891	22915038
1	6257846	6258501	5	6773865	6774671
1	6267440	6270770	5	6787676	6791412
1	6288365	6292301	5	6824564	6827293
1	6471789	6476664	5	6859187	6862484
1	6541971	6544461	5	6941895	6944592
1	6575127	6577148	5	6957483	6964188
1	6612386	6613717	5	7082883	7085033
1	6653148	6655290	5	7161628	7168180
1	35228913	35231725	5	15556085	15560404
1	35247876	35248925	5	15698676	15699445
1	35314473	35318814	5	15873838	15880419
1	35328778	35331207	5	16045008	16046612
1	35347982	35350546	5	16150266	16152633
1	35396166	35400138	5	16289514	16296595
1	35473695	35474333	5	16362771	16364006
1	8196083	8197096	5	11393115	11394895
1	8201959	8202513	5	11393416	11394546
1	8203832	8206969	5	11467161	11468078
1	8297615	8302401	5	11660556	11666374
1	8364116	8365711	5	11788697	11791865
1	8380048	8380745	5	12069508	12070563
1	24277095	24280999	5	29294340	29297211
1	24364146	24367678	5	29284596	29286850
1	24461229	24464251	5	29258603	29261635
1	24461529	24463106	5	29257808	29262204
1	24584355	24589429	5	29244069	29249086
1	24630323	24632326	5	29240182	29242422
1	24753864	24758578	5	29221474	29224468
1	24763107	24768254	5	29213560	29219599
1	24784609	24788153	5	29154625	29156888
1	24839124	24843459	5	29140518	29144459
1	24843748	24846749	5	29137464	29140080
1	24861697	24864291	5	29119644	29121883
1	24896894	24899282	5	29093854	29098730
1	24908651	24910090	5	29077046	29078529
1	24933111	24933821	5	29069323	29070559
1	24981269	24982666	5	29051330	29052434
1	25004123	25004701	5	29035416	29036227
1	25009514	25012233	5	29010970	29013172
1	25144502	25145949	5	28995973	28997546
1	25226874	25233773	5	28960230	28965678
1	25271701	25273506	5	28950853	28952754
1	25300987	25302926	5	28933310	28934607
1	25353805	25361883	5	28871794	28877277
1	25420384	25425723	5	28864061	28868837
1	25457560	25457880	5	28845110	28846124
1	25476388	25477555	5	28835774	28836869
1	25513947	25518078	5	28802278	28804210
1	25640719	25647590	5	28795466	28801237
1	25681571	25682862	5	28786934	28788169
1	25757795	25762187	5	28760240	28763686
1	25792699	25797614	5	28745289	28751662
1	25825625	25826696	5	28743711	28744604
1	25863717	25868263	5	28735044	28737929
1	25917636	25922976	5	28721012	28726493
1	25923454	25924149	5	28716494	28717779
1	25957753	25958568	5	28710320	28711241
1	25959883	25961440	5	28702233	28704494
1	26044168	26045843	5	28640262	28641986
1	26190754	26194403	5	28617700	28621468
1	26300193	26302513	5	28597581	28598820
1	26321416	26324769	5	28597575	28598915
1	26364766	26367362	5	28589103	28592602
1	26392164	26396100	5	28579296	28582615
1	26398214	26398679	5	28577905	28578556
1	26514543	26521761	5	28551323	28557309
1	26533072	26537108	5	28547571	28551291
1	26652966	26658299	5	28523815	28526024
1	26687377	26688416	5	28471802	28473050
1	26791783	26795761	5	28342690	28345103
1	26800095	26805467	5	28334780	28339606
1	27041791	27042669	5	28299369	28300093
1	27047492	27050427	5	28289829	28293256
1	27055948	27056849	5	28271813	28272705
1	27062505	27064276	5	28253508	28255090
1	27085827	27092237	5	28231900	28237289
1	27102158	27110014	5	28220147	28228800
1	27145068	27149001	5	28205482	28206970
1	27171290	27178237	5	28188894	28194022
1	27178705	27183822	5	28176577	28181817
1	27196814	27197158	5	28154693	28157931
1	27220793	27221419	5	28133353	28134042
1	27266745	27268261	5	28118484	28120198
1	27271350	27273931	5	28112936	28114907
1	27288306	27292681	5	28100295	28105340
1	27301548	27302922	5	28092844	28094569
1	27303264	27312272	5	28085122	28092378
1	27317349	27320807	5	28080214	28082860
1	27326050	27327025	5	28067820	28068570
1	27340911	27341950	5	28047385	28048140
1	27501506	27507181	5	28034380	28039732
1	27556027	27560681	5	28003165	28004999
1	27595166	27598806	5	27975701	27983968
1	27601487	27604798	5	27967637	27970823
1	27631023	27633082	5	27944014	27947970
1	27690597	27691968	5	27899055	27902494
1	27714540	27715226	5	27896047	27896647
1	27716240	27721217	5	27892619	27895727
1	27737142	27739719	5	27886611	27889407
1	27742228	27745141	5	27880066	27882840
1	27757806	27761694	5	27860628	27865020
1	27777432	27780995	5	27846193	27850311
1	27833978	27835938	5	27832999	27834526
1	27840205	27842391	5	27807398	27809694
1	27860530	27862131	5	27733895	27738318
1	27868771	27871845	5	27729604	27731098
1	27956735	27959135	5	27702122	27705541
1	27965722	27968107	5	27699751	27701793
1	27995961	27997544	5	27690004	27691439
1	28017879	28021407	5	27677234	27679855
1	28028793	28031687	5	27666328	27669347
1	28033034	28051826	5	27660691	27664963
1	28055083	28060452	5	27648163	27653679
1	28085781	28086459	5	27638094	27638894
1	28091213	28102914	5	27622654	27636191
1	28168418	28172563	5	27552789	27558220
1	28235071	28238631	5	27542126	27546073
1	28242906	28246259	5	27530255	27533764
1	28249920	28251516	5	27524786	27526242
1	28277699	28281938	5	27509817	27513277
1	28282813	28287061	5	27504934	27509339
1	28289381	28290175	5	27498776	27499586
1	28303270	28304839	5	27485811	27487593
1	28325379	28327645	5	27463260	27465297
1	28330800	28333317	5	27459362	27461861
1	28345842	28350882	5	27449467	27454969
1	28403683	28404693	5	27423027	27424795
1	28417330	28418601	5	27412286	27414193
1	28431993	28433405	5	27403242	27403780
1	28447888	28458977	5	27377539	27382166
1	28483343	28488049	5	27366229	27366927
1	28526306	28526710	5	27360938	27367472
1	28537896	28538617	5	27330717	27331341
1	28539955	28541359	5	27323596	27325180
1	28573135	28575675	5	27320573	27322889
1	28583152	28586500	5	27317464	27320413
1	28605063	28608212	5	27313103	27314293
1	28619585	28621117	5	27302985	27304314
1	28654048	28655948	5	27290558	27292494
1	28657603	28660474	5	27287084	27289876
1	28729121	28735042	5	27236656	27243423
1	28740038	28744762	5	27229414	27233659
1	28768976	28780102	5	27207752	27210015
1	28921498	28923085	5	27068628	27070015
1	28978119	28983863	5	27057869	27062828
1	29067275	29072196	5	27043471	27048544
1	29119776	29123056	5	26991243	26994888
1	29132173	29133909	5	26987460	26989035
1	29158306	29162547	5	26966573	26969821
1	29166421	29170361	5	26952587	26955912
1	29183845	29184972	5	26948391	26949737
1	29242883	29243890	5	26922233	26923380
1	29247022	29250112	5	26907931	26910905
1	29317540	29318156	5	26907339	26907602
1	29323176	29323982	5	26900127	26901512
1	29382708	29385646	5	26879444	26881353
1	29437301	29439863	5	26868399	26870416
1	29448081	29450454	5	26863363	26866131
1	29508034	29509147	5	26858393	26859779
1	29572656	29575622	5	26815636	26818736
1	29580715	29583046	5	26809206	26812469
1	29670703	29675358	5	26685979	26690338
1	29720923	29723065	5	26682661	26684165
1	29730171	29735065	5	26664617	26666561
1	29770480	29772931	5	26628171	26631476
1	29801209	29806870	5	26616540	26620854
1	29830265	29836090	5	26597947	26601563
1	29842914	29846824	5	26584551	26588134
1	29995196	29999996	5	26544666	26552096
1	30003535	30005888	5	26538000	26541970
1	30021240	30023716	5	26494551	26497193
1	30032433	30041425	5	26485770	26493929
1	30042527	30043938	5	26480072	26481404
1	30055567	30057039	5	26472208	26473772
1	30062758	30066302	5	26468197	26468970
1	30095422	30098794	5	26464157	26467196
1	30131373	30135214	5	26418688	26422556
1	30263383	30264381	5	26377197	26378671
1	30272986	30274078	5	26371480	26372831
1	30341265	30341594	5	26368273	26369016
1	30407036	30408554	5	26356728	26358548
1	30427306	30431384	5	26334219	26337336
1	30472593	30475205	5	26311384	26314172
1	30494842	30497106	5	26300251	26305695
1	30501605	30507193	5	26292353	26294611
1	30561150	30564436	5	26260749	26263632
1	30608366	30610446	5	26249579	26251352
1	30621883	30623119	5	26244871	26245782
1	30666642	30668299	5	26235609	26237122
1	30718930	30719952	5	26189646	26190616
1	30730320	30731337	5	26186333	26187544
1	30738700	30740720	5	26180148	26182311
1	30824689	30825665	5	26171097	26172343
1	30850664	30856206	5	26101976	26106270
1	30868528	30871602	5	26095991	26099189
1	30885172	30886338	5	26094863	26095836
1	30975765	30979337	5	26052916	26055714
1	31006029	31009770	5	26022305	26025796
1	31009626	31013954	5	26017332	26022265
1	31047493	31049443	5	25962545	25964535
1	31055619	31058475	5	25949173	25952201
1	31078718	31087973	5	25942435	25947899
1	31099412	31106801	5	25918401	25931524
1	31180196	31182456	5	25832659	25834595
1	31272337	31274375	5	25776481	25778593
1	31275242	31279385	5	25771992	25775926
1	31299014	31300157	5	25760389	25761404
1	31324550	31328260	5	25748506	25749014
1	31331405	31333350	5	25682955	25685052
1	31343694	31345522	5	25667364	25669371
1	31373447	31377544	5	25641597	25646402
1	31403837	31407261	5	25625109	25627147
1	31473999	31477461	5	25613015	25618762
1	31521222	31522021	5	25589277	25589836
1	31585553	31588972	5	25582055	25586575
1	31592582	31596855	5	25575639	25579739
1	31610717	31612134	5	25564517	25566222
1	31617190	31623205	5	25555850	25561791
1	31795105	31797640	5	25514447	25516258
1	31815517	31816532	5	25509034	25510334
1	31919494	31922325	5	25503455	25505085
1	31927136	31930005	5	25497335	25501606
1	31938559	31940184	5	25489349	25491319
1	32072708	32082549	5	25446943	25452141
1	32106876	32109742	5	25436359	25438597
1	32145847	32147094	5	25399448	25401593
1	32165440	32165796	5	25387145	25387923
1	32289147	32289742	5	25379290	25380110
1	32381348	32385675	5	25312775	25316314
1	32501036	32502957	5	25291060	25293013
1	32508406	32511902	5	25283108	25286640
1	32534857	32535912	5	25266272	25267148
1	32598097	32601804	5	25260687	25263722
1	32652482	32656533	5	25229702	25233200
1	32664335	32667425	5	25218662	25224474
1	32747576	32757798	5	25188258	25193047
1	32773565	32783571	5	25176651	25185037
1	32812249	32814794	5	25159955	25163398
1	33029111	33030489	5	24774717	24775782
1	33059198	33064709	5	24762188	24767756
1	33073583	33078968	5	24735332	24736903
1	33154311	33158317	5	24724324	24727259
1	33168429	33172680	5	24711970	24716664
1	33198608	33201733	5	24696226	24699271
1	33210231	33216314	5	24676774	24682608
1	33264366	33268325	5	24669675	24673123
1	33308448	33310933	5	24643665	24645918
1	33317043	33317912	5	24633029	24633940
1	33382428	33384487	5	24583251	24584927
1	33494608	33496692	5	24569211	24571817
1	33651161	33655179	5	24537805	24539858
1	33740652	33745858	5	24473136	24478871
1	33766984	33768044	5	24427953	24428867
1	33869142	33871835	5	24383180	24384097
1	33884788	33887413	5	24378361	24381743
1	33949387	33951631	5	24371216	24374660
1	33952187	33956006	5	24357908	24361112
1	33961844	33963347	5	24321040	24322679
1	33968744	33970803	5	24309770	24311123
1	33976537	33977291	5	24298176	24298999
1	33996722	33998005	5	24291732	24292848
1	34017713	34019239	5	24287577	24289563
1	34033159	34034924	5	24280548	24281725
1	34043179	34044975	5	24254630	24256914
1	34141778	34145201	5	24244154	24245932
1	34149431	34152417	5	24240791	24243402
1	34306514	34313319	5	24180216	24182268
1	34325310	34327888	5	24176299	24178442
1	34356640	34357450	5	24171334	24171979
1	34379096	34383084	5	24149336	24151542
1	34421011	34423534	5	24132581	24134897
1	34471055	34475473	5	24122525	24126672
1	34480570	34484981	5	24115647	24121667
1	34508452	34512738	5	24110841	24114828
1	34515277	34520432	5	24103730	24106552
1	34531774	34533771	5	24089745	24091692
1	34550416	34552611	5	24078058	24079845
1	34565292	34568290	5	24062649	24065939
1	34580341	34583532	5	24057380	24060567
1	34626255	34628601	5	24045555	24047844
1	34629568	34635205	5	24033610	24039043
1	34652114	34655453	5	24027775	24030803
1	34664064	34665591	5	24013460	24014424
1	34674484	34676184	5	23978577	23979669
1	34683884	34684632	5	23940566	23941400
1	34738566	34744023	5	23899488	23905448
1	34746860	34749514	5	23883271	23885939
1	34776154	34780863	5	23865753	23869389
1	34788192	34791588	5	23839410	23842483
1	34801187	34802060	5	23825696	23826622
1	34804310	34808017	5	23748753	23753405
1	34808265	34812170	5	23743472	23747589
1	34834574	34839121	5	23697741	23700634
1	34852308	34855786	5	23672800	23677294
1	34868491	34872484	5	23653404	23662373
1	34888360	34892652	5	23622731	23627034
1	34899988	34901713	5	23605439	23610991
1	34943808	34945708	5	23593040	23595210
1	35032858	35035321	5	23536115	23539008
1	35082084	35085074	5	23524477	23527493
1	35121625	35122986	5	23510183	23511070
1	35130013	35130913	5	23508215	23509009
1	35145898	35146832	5	23496145	23497251
1	35153705	35155694	5	23483080	23485770
1	35167601	35169129	5	23477065	23478827
1	35185594	35188003	5	23463142	23465536
1	35224585	35226419	5	23434146	23436478
1	35228913	35231725	5	23430891	23432198
1	35247876	35248925	5	23408004	23409080
1	35303468	35305739	5	23386856	23388931
1	35314473	35318814	5	23351926	23356155
1	35328778	35331207	5	23317206	23319965
1	35347982	35350546	5	23310508	23313449
1	35378733	35379626	5	23307447	23308190
1	35386776	35391613	5	23293934	23297160
1	35396166	35400138	5	23287870	23291871
1	35407605	35408396	5	23284633	23285729
1	35409292	35411679	5	23254949	23257541
1	35420889	35421862	5	23239204	23240669
1	35436761	35441722	5	23190642	23195137
1	35473695	35474333	5	23178205	23178921
1	35491910	35492921	5	23138974	23139854
1	35497039	35498413	5	23111178	23112761
1	35514139	35517546	5	23101746	23104091
1	35538475	35544326	5	23080871	23083749
1	35547688	35548473	5	23020500	23021600
1	35587306	35588445	5	23009282	23013425
1	35605705	35607771	5	22992525	22994452
1	35609621	35613094	5	22932713	22935696
1	35619952	35620559	5	22923563	22924183
